minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
38,Aaron Hickey,Brentford,0.03,,Off Target,28,Left Foot,Volley,Vitaly Janelt,Shot,,,6
41,Bryan Mbeumo,Brentford,0.10,,Off Target,13,Right Foot,,Yoane Wissa,Pass (Live),Vitaly Janelt,Tackle,6
41,Keane Lewis-Potter,Brentford,0.18,,Off Target,2,Left Foot,,Bryan Mbeumo,Shot,,,6
44,Idrissa Gana Gueye,Everton,0.02,,Off Target,28,Right Foot,,James Garner,Pass (Live),Abdoulaye Doucoure,Pass (Live),6
45,Beto,Everton,0.11,,Off Target,12,Right Foot,,Idrissa Gana Gueye,Pass (Live),Amadou Onana,Pass (Live),6
51,Beto,Everton,0.01,0.01,Saved,53,Right Foot,,Beto,Tackle,,,6
52,Dwight McNeil,Everton,0.04,0.06,Saved,21,Left Foot,,Abdoulaye Doucoure,Pass (Live),Beto,Pass (Live),6
57,Amadou Onana,Everton,0.13,,Off Target,3,Head,,James Tarkowski,Pass (Live),Dwight McNeil,Pass (Dead),6
59,Beto,Everton,0.04,,Off Target,15,Head,,James Tarkowski,Pass (Live),Amadou Onana,Pass (Live),6
63,Dwight McNeil,Everton,0.03,,Off Target,22,Left Foot,,,,,,6
67,James Tarkowski,Everton,0.24,0.69,Goal,4,Head,,Dwight McNeil,Pass (Dead),Idrissa Gana Gueye,Pass (Live),6
69,Ethan Pinnock,Brentford,0.22,,Blocked,5,Right Foot,,Kristoffer Ajer,Pass (Live),Bryan Mbeumo,Pass (Dead),6
69,Yoane Wissa,Brentford,0.05,,Blocked,5,Left Foot,,Ethan Pinnock,Shot,,,6
69,Christian Norgaard,Brentford,0.13,,Off Target,3,Left Foot,,Yoane Wissa,Shot,,,6
71,Dominic Calvert-Lewin,Everton,0.61,0.28,Goal,14,Right Foot,,James Garner,Pass (Live),James Garner,Tackle,6
80,Bryan Mbeumo,Brentford,0.09,0.27,Saved,12,Left Foot,Volley,Saman Ghoddos,Pass (Live),Nathan Collins,Pass (Live),6
81,James Garner,Everton,0.01,,Off Target,30,Right Foot,,Abdoulaye Doucoure,Pass (Live),Arnaut Danjuma,Pass (Live),6
89,James Tarkowski,Everton,0.08,,Off Target,9,Head,,James Garner,Pass (Dead),,,6
90+2,Kristoffer Ajer,Brentford,0.04,,Off Target,10,Head,,Bryan Mbeumo,Pass (Dead),Frank Onyeka,Fouled,6
1,Marcus Rashford,Manchester Utd,0.05,,Off Target,8,Left Foot,,Hannibal Mejbri,Pass (Live),,,6
7,Bruno Fernandes,Manchester Utd,0.14,0.04,Saved,11,Left Foot,,Marcus Rashford,Pass (Live),Hannibal Mejbri,Pass (Live),6
10,Zeki Amdouni,Burnley,0.06,0.09,Saved,12,Head,,Johann Berg Gudmundsson,Pass (Live),Connor Roberts,Pass (Live),6
14,Josh Brownhill,Burnley,0.09,,Off Target,21,Right Foot,,Luca Koleosho,Fouled,Josh Cullen,Pass (Live),6
17,Zeki Amdouni,Burnley,0.40,,Woodwork,9,Left Foot,,Aaron Ramsey,Pass (Live),Josh Cullen,Pass (Live),6
30,Rasmus Hojlund,Manchester Utd,0.06,,Off Target,11,Left Foot,,Marcus Rashford,Pass (Live),Sergio Reguilon,Pass (Live),6
32,Aaron Ramsey,Burnley,0.02,,Blocked,19,Right Foot,,Josh Brownhill,Pass (Live),Charlie Taylor,Pass (Live),6
35,Bruno Fernandes,Manchester Utd,0.04,,Blocked,26,Left Foot,,Casemiro,Pass (Live),,,6
38,Luca Koleosho,Burnley,0.03,,Off Target,17,Right Foot,,,,,,6
42,Aaron Ramsey,Burnley,0.03,0.29,Saved,21,Right Foot,,Zeki Amdouni,Pass (Live),Ameen Al-Dakhil,Pass (Live),6
45,Bruno Fernandes,Manchester Utd,0.11,0.13,Goal,11,Right Foot,Volley,Jonny Evans,Pass (Live),Victor Lindelof,Pass (Live),6
54,Luca Koleosho,Burnley,0.02,,Blocked,25,Right Foot,,Josh Brownhill,Tackle,,,6
63,Scott McTominay,Manchester Utd,0.04,0.12,Saved,25,Left Foot,,Rasmus Hojlund,Pass (Live),Marcus Rashford,Pass (Live),6
70,Marcus Rashford,Manchester Utd,0.03,,Blocked,24,Right Foot,,Casemiro,Pass (Live),,,6
75,Jacob Bruun Larsen,Burnley,0.13,0.21,Saved,6,Right Foot,,Ameen Al-Dakhil,Pass (Live),Josh Cullen,Pass (Live),6
82,Sander Berge,Burnley,0.21,,Off Target,4,Head,,Josh Brownhill,Pass (Dead),Mike Tresor,Pass (Live),6
84,Jay Rodriguez,Burnley,0.08,,Blocked,8,Right Foot,Volley,Josh Cullen,Pass (Live),Sander Berge,Pass (Live),6
85,Marcus Rashford,Manchester Utd,0.32,,Blocked,17,Right Foot,,Marcus Rashford,Take-On,Hannibal Mejbri,Pass (Live),6
86,Casemiro,Manchester Utd,0.06,,Blocked,10,Head,,Bruno Fernandes,Pass (Dead),Marcus Rashford,Shot,6
88,Benson Manuel,Burnley,0.02,,Off Target,25,Left Foot,,Benson Manuel,Take-On,Josh Cullen,Pass (Live),6
90,Rasmus Hojlund,Manchester Utd,0.06,,Blocked,13,Left Foot,,Bruno Fernandes,Pass (Live),Hannibal Mejbri,Pass (Live),6
90+2,Bruno Fernandes,Manchester Utd,0.07,0.52,Saved,9,Right Foot,Volley,Diogo Dalot,Pass (Live),Hannibal Mejbri,Pass (Live),6
90+5,Benson Manuel,Burnley,0.01,0.05,Saved,19,Left Foot,,Mike Tresor,Pass (Dead),Benson Manuel,Fouled,6
3,Brennan Johnson,Tottenham,0.04,,Blocked,17,Right Foot,,James Maddison,Pass (Live),Pape Matar Sarr,Pass (Live),6
3,Yves Bissouma,Tottenham,0.05,,Off Target,20,Right Foot,,Brennan Johnson,Shot,,,6
14,Gabriel Jesus,Arsenal,0.07,0.02,Saved,7,Left Foot,,Bukayo Saka,Pass (Live),Martin Odegaard,Pass (Live),6
16,Eddie Nketiah,Arsenal,0.11,0.33,Saved,9,Right Foot,,,,,,6
17,Declan Rice,Arsenal,0.04,,Blocked,7,Head,,Bukayo Saka,Pass (Dead),Eddie Nketiah,Shot,6
19,Pape Matar Sarr,Tottenham,0.08,,Off Target,26,Left Foot,,Pedro Porro,Pass (Live),,,6
25,Pape Matar Sarr,Tottenham,0.03,,Off Target,18,Right Foot,,James Maddison,Fouled,Dejan Kulusevski,Pass (Live),6
26,Bukayo Saka,Arsenal,0.05,,Off Target,19,Left Foot,,Martin Odegaard,Pass (Live),Oleksandr Zinchenko,Pass (Live),6
32,Gabriel Jesus,Arsenal,0.43,,Off Target,15,Right Foot,,Gabriel Jesus,Tackle,,,6
37,Martin Odegaard,Arsenal,0.04,0.16,Saved,28,Left Foot,,Bukayo Saka,Pass (Live),William Saliba,Pass (Live),6
38,Brennan Johnson,Tottenham,0.38,0.43,Saved,12,Right Foot,,Son Heung-min,Pass (Live),Dejan Kulusevski,Pass (Live),6
42,Brennan Johnson,Tottenham,0.17,0.54,Saved,8,Right Foot,,Dejan Kulusevski,Pass (Live),James Maddison,Pass (Live),6
42,Son Heung-min,Tottenham,0.13,0.96,Goal,7,Left Foot,,James Maddison,Pass (Live),James Maddison,Take-On,6
45+4,Declan Rice,Arsenal,0.02,,Off Target,28,Right Foot,,Martin Odegaard,Pass (Live),Oleksandr Zinchenko,Pass (Live),6
50,Ben White,Arsenal,0.31,,Blocked,4,Left Foot,Deflected,,Fouled,Bukayo Saka,Pass (Dead),6
54,Bukayo Saka (pen),Arsenal,0.79,0.90,Goal,13,Left Foot,,Ben White,Shot,,,6
55,Son Heung-min,Tottenham,0.34,0.85,Goal,12,Right Foot,,James Maddison,Pass (Live),James Maddison,Tackle,6
63,James Maddison,Tottenham,0.03,,Off Target,28,Right Foot,,Son Heung-min,Pass (Live),James Maddison,Pass (Live),6
69,Son Heung-min,Tottenham,0.05,,Blocked,9,Right Foot,,Dejan Kulusevski,Pass (Live),Pape Matar Sarr,Pass (Live),6
85,Reiss Nelson,Arsenal,0.02,,Blocked,22,Right Foot,,Martin Odegaard,Pass (Live),Bukayo Saka,Pass (Live),6
87,Kai Havertz,Arsenal,0.06,,Off Target,21,Left Foot,Volley,Martin Odegaard,Pass (Live),Ben White,Pass (Dead),6
90+2,Bukayo Saka,Arsenal,0.02,0.43,Saved,24,Left Foot,Deflected,Bukayo Saka,Pass (Live),Ben White,Pass (Live),6
90+2,Gabriel Dos Santos,Arsenal,0.07,,Blocked,6,Head,,Reiss Nelson,Pass (Dead),Bukayo Saka,Shot,6
90+5,Richarlison,Tottenham,0.05,,Blocked,15,Left Foot,,Dejan Kulusevski,Pass (Live),Yves Bissouma,Tackle,6
90+6,Richarlison,Tottenham,0.05,0.37,Saved,21,Right Foot,Deflected,,,,,6
90+10,Richarlison,Tottenham,0.08,,Blocked,17,Right Foot,,Dejan Kulusevski,Pass (Live),Yves Bissouma,Pass (Live),6
5,Dominic Solanke,Bournemouth,0.11,,Off Target,3,Right Foot,,Lewis Cook,Pass (Dead),Philip Billing,Fouled,6
16,Ryan Christie,Bournemouth,0.05,,Off Target,17,Left Foot,Volley,Marcus Tavernier,Pass (Live),Justin Kluivert,Take-On,6
19,Evan Ferguson,Brighton,0.02,0.34,Saved,33,Right Foot,,Billy Gilmour,Pass (Live),,,6
25,Dominic Solanke,Bournemouth,0.17,0.22,Goal,28,Left Foot,,,,,,6
34,Facundo Buonanotte,Brighton,0.04,0.13,Saved,22,Left Foot,,Danny Welbeck,Pass (Live),Joel Veltman,Pass (Live),6
39,Billy Gilmour,Brighton,0.00,,Off Target,57,Right Foot,,,,,,6
45+1,Pervis Estupinan,Brighton,0.02,,Blocked,26,Left Foot,,Billy Gilmour,Pass (Live),Evan Ferguson,Pass (Live),6
45+1,Lewis Dunk,Brighton,0.15,,Blocked,4,Head,,Billy Gilmour,Pass (Dead),Pervis Estupinan,Shot,6
45+1,Adam Webster,Brighton,0.07,,Blocked,10,Right Foot,,Evan Ferguson,Pass (Live),Lewis Dunk,Shot,6
45+1,Mahmoud Dahoud,Brighton,0.03,,Blocked,21,Left Foot,Volley,Adam Webster,Shot,,,6
45+4,Philip Billing,Bournemouth,0.05,,Off Target,31,Left Foot,Free kick,Ryan Christie,Fouled,,,6
46,Kaoru Mitoma,Brighton,0.22,0.96,Goal,6,Right Foot,Deflected,Mahmoud Dahoud,Pass (Live),Ansu Fati,Pass (Live),6
59,Lewis Dunk,Brighton,0.11,,Off Target,5,Head,,Billy Gilmour,Pass (Dead),,,6
60,Ansu Fati,Brighton,0.50,,Off Target,10,Left Foot,,Simon Adingra,Pass (Live),Danny Welbeck,Pass (Live),6
63,Illia Zabarnyi,Bournemouth,0.05,,Off Target,11,Head,,Lewis Cook,Pass (Dead),,,6
67,Joao Pedro,Brighton,0.08,,Blocked,11,Left Foot,,Joao Pedro,Take-On,Simon Adingra,Pass (Live),6
70,Antoine Semenyo,Bournemouth,0.03,0.05,Saved,16,Left Foot,,Antoine Semenyo,Take-On,Lloyd Kelly,Pass (Live),6
72,Antoine Semenyo,Bournemouth,0.02,,Blocked,29,Left Foot,,Lloyd Kelly,Pass (Live),Antoine Semenyo,Pass (Live),6
77,Kaoru Mitoma,Brighton,0.51,0.83,Goal,6,Head,,Pervis Estupinan,Pass (Live),Billy Gilmour,Pass (Live),6
79,Antoine Semenyo,Bournemouth,0.04,0.35,Saved,15,Left Foot,,Dango Ouattara,Pass (Live),Dango Ouattara,Take-On,6
79,Dominic Solanke,Bournemouth,0.25,,Blocked,4,Head,Deflected,Antoine Semenyo,Shot,,,6
84,David Brooks,Bournemouth,0.28,,Blocked,11,Left Foot,,David Brooks,Pass (Live),David Brooks,Pass (Live),6
90+2,Hamed Junior Traore,Bournemouth,0.02,,Blocked,30,Right Foot,,Dango Ouattara,Pass (Live),,,6
90+4,Ansu Fati,Brighton,0.11,,Blocked,11,Left Foot,,Joao Pedro,Pass (Live),Ansu Fati,Pass (Live),6
90+6,Dango Ouattara,Bournemouth,0.08,,Blocked,15,Left Foot,,David Brooks,Pass (Live),Dango Ouattara,Pass (Live),6
5,Moises Caicedo,Chelsea,0.03,0.03,Saved,28,Right Foot,,Nicolas Jackson,Tackle,,,6
20,Lucas Digne,Aston Villa,0.01,0.08,Saved,23,Left Foot,Volley,Lucas Digne,Pass (Live),Boubacar Kamara,Pass (Live),6
24,Nicolas Jackson,Chelsea,0.48,0.67,Saved,12,Right Foot,,Mykhailo Mudryk,Pass (Live),Thiago Silva,Pass (Live),6
30,Matty Cash,Aston Villa,0.02,0.52,Saved,22,Right Foot,Deflected,Boubacar Kamara,Tackle,,,6
35,Enzo Fernandez,Chelsea,0.19,,Off Target,13,Left Foot,,Malo Gusto,Pass (Live),Axel Disasi,Pass (Live),6
38,Douglas Luiz,Aston Villa,0.03,,Blocked,32,Right Foot,Free kick,Ollie Watkins,Fouled,,,6
39,Nicolo Zaniolo,Aston Villa,0.11,0.03,Saved,12,Left Foot,Volley,Boubacar Kamara,Pass (Live),John McGinn,Pass (Dead),6
40,Lucas Digne,Aston Villa,0.01,,Off Target,31,Left Foot,Volley,Moussa Diaby,Pass (Live),Nicolo Zaniolo,Shot,6
47,Raheem Sterling,Chelsea,0.15,0.62,Saved,4,Right Foot,,Thiago Silva,Pass (Live),Axel Disasi,Pass (Live),6
48,Conor Gallagher,Chelsea,0.02,,Blocked,29,Left Foot,,,,,,6
60,Douglas Luiz,Aston Villa,0.05,,Blocked,22,Right Foot,Volley,Douglas Luiz,Pass (Live),Lucas Digne,Pass (Live),6
60,Matty Cash,Aston Villa,0.02,,Blocked,18,Right Foot,Volley,Douglas Luiz,Shot,,,6
62,Nicolo Zaniolo,Aston Villa,0.05,,Blocked,18,Left Foot,,,,,,6
63,Matty Cash,Aston Villa,0.02,0.04,Saved,20,Right Foot,,Pau Torres,Pass (Live),Nicolo Zaniolo,Pass (Live),6
71,Moussa Diaby,Aston Villa,0.09,,Off Target,13,Right Foot,Volley,Lucas Digne,Pass (Live),,,6
73,Ollie Watkins,Aston Villa,0.10,,Blocked,16,Right Foot,,Moussa Diaby,Pass (Live),,,6
73,Ollie Watkins,Aston Villa,0.10,0.18,Goal,12,Right Foot,,Ollie Watkins,Shot,,,6
75,Ben Chilwell,Chelsea,0.22,0.32,Saved,15,Left Foot,,Cole Palmer,Pass (Live),Axel Disasi,Pass (Live),6
77,Axel Disasi,Chelsea,0.03,,Off Target,19,Right Foot,,Cole Palmer,Pass (Live),Levi Colwill,Pass (Live),6
80,Moussa Diaby,Aston Villa,0.13,0.35,Saved,12,Left Foot,,Ollie Watkins,Pass (Live),Pau Torres,Pass (Live),6
84,Jacob Ramsey,Aston Villa,0.12,0.50,Saved,15,Right Foot,,Leon Bailey,Pass (Live),Boubacar Kamara,Tackle,6
85,Ezri Konsa,Aston Villa,0.20,,Off Target,5,Head,,Leon Bailey,Pass (Dead),Jacob Ramsey,Shot,6
90+2,Cole Palmer,Chelsea,0.16,,Blocked,15,Left Foot,,Axel Disasi,Pass (Live),Lesley Ugochukwu,Pass (Live),6
90+8,Armando Broja,Chelsea,0.03,,Blocked,19,Right Foot,,Thiago Silva,Pass (Live),Armando Broja,Pass (Live),6
90+9,Cole Palmer,Chelsea,0.02,,Blocked,24,Left Foot,,Conor Gallagher,Pass (Live),Cole Palmer,Pass (Live),6
6,Tomas Soucek,West Ham,0.12,0.64,Saved,11,Head,,Lucas Paqueta,Pass (Live),Edson Alvarez,Pass (Live),6
8,Michail Antonio,West Ham,0.12,,Off Target,9,Head,,Tomas Soucek,Pass (Live),Jarrod Bowen,Pass (Live),6
13,Dominik Szoboszlai,Liverpool,0.03,,Blocked,37,Right Foot,Free kick,Luis Diaz,Fouled,Alexis Mac Allister,Pass (Live),6
16,Mohamed Salah (pen),Liverpool,0.79,0.94,Goal,13,Left Foot,,Mohamed Salah,Fouled,Luis Diaz,Pass (Live),6
20,Virgil van Dijk,Liverpool,0.17,,Off Target,9,Right Foot,,Andrew Robertson,Pass (Dead),Mohamed Salah,Pass (Live),6
21,Emerson Palmieri,West Ham,0.01,,Off Target,27,Left Foot,Volley,Jarrod Bowen,Pass (Live),Tomas Soucek,Pass (Live),6
25,Tomas Soucek,West Ham,0.05,,Off Target,10,Head,,James Ward-Prowse,Pass (Dead),Vladimir Coufal,Fouled,6
26,Virgil van Dijk,Liverpool,0.07,,Off Target,10,Head,,Andrew Robertson,Pass (Dead),Mohamed Salah,Fouled,6
28,Alexis Mac Allister,Liverpool,0.03,,Off Target,27,Right Foot,,Dominik Szoboszlai,Pass (Live),Luis Diaz,Pass (Live),6
32,Mohamed Salah,Liverpool,0.05,,Off Target,17,Left Foot,,Joe Gomez,Pass (Live),Virgil van Dijk,Pass (Live),6
35,Mohamed Salah,Liverpool,0.02,,Blocked,19,Left Foot,,Dominik Szoboszlai,Pass (Live),Joe Gomez,Pass (Live),6
37,Dominik Szoboszlai,Liverpool,0.03,,Blocked,31,Right Foot,Free kick,Luis Diaz,Fouled,Luis Diaz,Take-On,6
38,Mohamed Salah,Liverpool,0.15,,Off Target,17,Left Foot,,Luis Diaz,Pass (Live),Dominik Szoboszlai,Pass (Live),6
40,Tomas Soucek,West Ham,0.16,,Blocked,14,Right Foot,,Lucas Paqueta,Pass (Live),Edson Alvarez,Pass (Live),6
42,Nayef Aguerd,West Ham,0.04,,Blocked,11,Head,,James Ward-Prowse,Pass (Dead),Tomas Soucek,Shot,6
42,Jarrod Bowen,West Ham,0.09,0.39,Goal,10,Head,,Vladimir Coufal,Pass (Live),Michail Antonio,Pass (Live),6
45+2,Darwin Nunez,Liverpool,0.33,0.48,Saved,11,Right Foot,,Mohamed Salah,Pass (Live),Dominik Szoboszlai,Pass (Live),6
45+4,Virgil van Dijk,Liverpool,0.04,,Blocked,11,Head,,Dominik Szoboszlai,Pass (Dead),Dominik Szoboszlai,Pass (Live),6
51,Luis Diaz,Liverpool,0.01,,Off Target,34,Right Foot,,Andrew Robertson,Pass (Live),Virgil van Dijk,Pass (Live),6
53,Darwin Nunez,Liverpool,0.29,,Woodwork,12,Right Foot,,Mohamed Salah,Pass (Live),Dominik Szoboszlai,Pass (Live),6
55,Jarrod Bowen,West Ham,0.41,0.21,Saved,6,Head,,James Ward-Prowse,Pass (Dead),Vladimir Coufal,Fouled,6
60,Darwin Nunez,Liverpool,0.25,0.85,Goal,11,Right Foot,Volley,Alexis Mac Allister,Pass (Live),Joel Matip,Pass (Live),6
62,Curtis Jones,Liverpool,0.02,0.04,Saved,28,Right Foot,Deflected,Curtis Jones,Take-On,Andrew Robertson,Pass (Live),6
70,Mohamed Salah,Liverpool,0.02,0.02,Saved,23,Left Foot,,Luis Diaz,Pass (Live),Alexis Mac Allister,Pass (Live),6
71,Curtis Jones,Liverpool,0.03,,Blocked,26,Right Foot,,Alexis Mac Allister,Pass (Live),Joe Gomez,Pass (Live),6
72,Jarrod Bowen,West Ham,0.06,,Blocked,13,Right Foot,,Vladimir Coufal,Pass (Live),Tomas Soucek,Pass (Live),6
78,Pablo Fornals,West Ham,0.02,0.19,Saved,24,Right Foot,,Lucas Paqueta,Pass (Live),Pablo Fornals,Pass (Live),6
85,Diogo Jota,Liverpool,0.47,0.95,Goal,2,Right Foot,,Andrew Robertson,Pass (Dead),,,6
88,Cody Gakpo,Liverpool,0.02,,Blocked,12,Right Foot,,Dominik Szoboszlai,Pass (Live),,,6
90,Diogo Jota,Liverpool,0.08,,Blocked,15,Right Foot,,Andrew Robertson,Pass (Live),Virgil van Dijk,Pass (Live),6
90,Dominik Szoboszlai,Liverpool,0.04,,Off Target,28,Left Foot,,Diogo Jota,Shot,,,6
90+3,Cody Gakpo,Liverpool,0.10,0.06,Saved,11,Head,,Virgil van Dijk,Pass (Live),Andrew Robertson,Pass (Dead),6
90+5,Pablo Fornals,West Ham,0.02,,Off Target,15,Right Foot,,,,,,6
3,Luke Thomas,Sheffield Utd,0.10,,Blocked,11,Left Foot,Volley,Jayden Bogle,Pass (Live),James Mcatee,Pass (Live),6
7,Callum Wilson,Newcastle Utd,0.06,0.06,Saved,15,Right Foot,,Bruno Guimaraes,Pass (Live),Elliot Anderson,Pass (Live),6
14,Luke Thomas,Sheffield Utd,0.17,,Off Target,9,Left Foot,Volley,James Mcatee,Pass (Live),Jayden Bogle,Pass (Live),6
18,Gustavo Hamer,Sheffield Utd,0.05,,Blocked,9,Left Foot,,James Mcatee,Pass (Live),,,6
18,Vinicius Souza,Sheffield Utd,0.01,0.21,Saved,24,Right Foot,,Gustavo Hamer,Pass (Live),Gustavo Hamer,Shot,6
21,Sean Longstaff,Newcastle Utd,0.25,0.48,Goal,8,Left Foot,,Anthony Gordon,Pass (Live),Anthony Gordon,Take-On,6
25,Jack Robinson,Sheffield Utd,0.35,,Blocked,3,Right Foot,Volley,Luke Thomas,Fouled,Jack Robinson,Interception,6
27,Gustavo Hamer,Sheffield Utd,0.05,,Off Target,14,Right Foot,,James Mcatee,Pass (Live),Jayden Bogle,Pass (Live),6
30,Miguel Almiron,Newcastle Utd,0.08,,Off Target,17,Left Foot,,Kieran Trippier,Pass (Live),Bruno Guimaraes,Pass (Live),6
31,Dan Burn,Newcastle Utd,0.17,0.39,Goal,4,Head,,Kieran Trippier,Pass (Dead),Miguel Almiron,Shot,6
33,Callum Wilson,Newcastle Utd,0.20,0.51,Saved,16,Right Foot,,Anthony Gordon,Pass (Live),Anthony Gordon,Interception,6
35,Sven Botman,Newcastle Utd,0.05,0.23,Goal,12,Head,,Kieran Trippier,Pass (Dead),Sean Longstaff,Fouled,6
38,Callum Wilson,Newcastle Utd,0.04,0.08,Saved,22,Right Foot,,,,,,6
43,Callum Wilson,Newcastle Utd,0.28,0.38,Saved,11,Left Foot,,Anthony Gordon,Pass (Live),Bruno Guimaraes,Pass (Live),6
44,Anthony Gordon,Newcastle Utd,0.04,,Off Target,23,Right Foot,,Callum Wilson,Shot,,,6
45,Elliot Anderson,Newcastle Utd,0.04,,Blocked,26,Left Foot,,Kieran Trippier,Pass (Live),Fabian Schar,Pass (Live),6
45+1,Miguel Almiron,Newcastle Utd,0.02,,Blocked,23,Left Foot,,Bruno Guimaraes,Pass (Live),Sean Longstaff,Pass (Live),6
45+6,Anthony Gordon,Newcastle Utd,0.03,0.14,Saved,14,Right Foot,Deflected,Elliot Anderson,Pass (Live),Sean Longstaff,Pass (Live),6
56,Callum Wilson,Newcastle Utd,0.58,0.53,Goal,4,Head,,Kieran Trippier,Pass (Live),Fabian Schar,Pass (Live),6
61,Anthony Gordon,Newcastle Utd,0.55,0.77,Saved,14,Right Foot,,Elliot Anderson,Pass (Live),Bruno Guimaraes,Pass (Live),6
61,Anthony Gordon,Newcastle Utd,0.05,0.43,Goal,21,Right Foot,,Elliot Anderson,Pass (Live),Bruno Guimaraes,Pass (Live),6
68,Miguel Almiron,Newcastle Utd,0.27,0.85,Goal,16,Left Foot,,Bruno Guimaraes,Pass (Live),Miguel Almiron,Pass (Live),6
71,Anel Ahmedhodzic,Sheffield Utd,0.11,,Off Target,12,Right Foot,,Benie Adama Traore,Pass (Live),Anel Ahmedhodzic,Pass (Live),6
73,Sean Longstaff,Newcastle Utd,0.05,,Blocked,17,Left Foot,,,,,,6
73,Bruno Guimaraes,Newcastle Utd,0.29,0.86,Goal,9,Right Foot,,Sean Longstaff,Shot,,,6
80,Elliot Anderson,Newcastle Utd,0.06,0.20,Saved,9,Head,,Sandro Tonali,Pass (Dead),Elliot Anderson,Pass (Live),6
81,Dan Burn,Newcastle Utd,0.18,,Blocked,6,Head,,Sandro Tonali,Pass (Live),Valentino Livramento,Pass (Live),6
81,Fabian Schar,Newcastle Utd,0.02,,Off Target,16,Right Foot,,Dan Burn,Shot,,,6
84,Tom Davies,Sheffield Utd,0.06,,Off Target,14,Left Foot,,Chris Basham,Pass (Live),Tom Davies,Pass (Live),6
87,Alexander Isak,Newcastle Utd,0.60,0.93,Goal,9,Right Foot,,Alexander Isak,Take-On,,,6
90+6,Tom Davies,Sheffield Utd,0.04,,Blocked,26,Right Foot,,Cameron Archer,Pass (Live),Anis Ben Slimane,Pass (Live),6
6,Pervis Estupinan,Brighton,0.49,0.28,Saved,11,Left Foot,,Billy Gilmour,Pass (Live),Danny Welbeck,Pass (Live),7
11,Moussa Diaby,Aston Villa,0.03,,Blocked,31,Left Foot,,,,,,7
14,Ollie Watkins,Aston Villa,0.37,0.93,Goal,8,Left Foot,,Matty Cash,Pass (Live),John McGinn,Pass (Live),7
17,Ollie Watkins,Aston Villa,0.05,,Blocked,16,Left Foot,,John McGinn,Pass (Live),,,7
17,Ollie Watkins,Aston Villa,0.04,,Off Target,17,Right Foot,,Ollie Watkins,Shot,,,7
21,Ollie Watkins,Aston Villa,0.09,0.39,Goal,15,Right Foot,,Ollie Watkins,Take-On,Moussa Diaby,Pass (Live),7
23,Moussa Diaby,Aston Villa,0.03,0.43,Saved,12,Left Foot,,Ollie Watkins,Pass (Live),Nicolo Zaniolo,Pass (Live),7
26,Moussa Diaby,Aston Villa,0.17,0.04,Saved,16,Right Foot,,Ollie Watkins,Pass (Live),Lucas Digne,Pass (Live),7
26,Moussa Diaby,Aston Villa,0.12,,Off Target,14,Right Foot,,Moussa Diaby,Shot,,,7
28,Solly March,Brighton,0.34,,Off Target,8,Head,,Joel Veltman,Pass (Live),Billy Gilmour,Pass (Live),7
37,Lucas Digne,Aston Villa,0.08,,Blocked,26,Left Foot,Free kick,Douglas Luiz,Fouled,Nicolo Zaniolo,Tackle,7
37,Douglas Luiz,Aston Villa,0.02,,Off Target,27,Right Foot,Volley,Lucas Digne,Shot,,,7
45+2,Moussa Diaby,Aston Villa,0.09,,Blocked,15,Left Foot,,Ollie Watkins,Pass (Live),Ollie Watkins,Take-On,7
45+2,Nicolo Zaniolo,Aston Villa,0.03,,Blocked,17,Left Foot,Volley,Moussa Diaby,Shot,,,7
45+2,John McGinn,Aston Villa,0.04,,Blocked,19,Left Foot,,Lucas Digne,Pass (Live),Nicolo Zaniolo,Shot,7
45+3,Nicolo Zaniolo,Aston Villa,0.02,0.03,Saved,11,Left Foot,Volley,Douglas Luiz,Pass (Live),Boubacar Kamara,Pass (Live),7
50,Ansu Fati,Brighton,0.50,0.82,Goal,5,Left Foot,,Joao Pedro,Pass (Live),Joao Pedro,Take-On,7
59,Ansu Fati,Brighton,0.05,,Blocked,17,Right Foot,,Jack Hinshelwood,Pass (Live),Kaoru Mitoma,Pass (Live),7
61,Ansu Fati,Brighton,0.11,,Blocked,9,Right Foot,,Solly March,Pass (Dead),Kaoru Mitoma,Fouled,7
65,Ollie Watkins,Aston Villa,0.09,0.21,Goal,18,Left Foot,Deflected,John McGinn,Pass (Live),Ollie Watkins,Pass (Live),7
69,Ansu Fati,Brighton,0.04,,Blocked,23,Left Foot,,Joao Pedro,Pass (Live),Joao Pedro,Take-On,7
69,Kaoru Mitoma,Brighton,0.04,,Off Target,14,Left Foot,,Billy Gilmour,Pass (Live),Ansu Fati,Shot,7
76,Kaoru Mitoma,Brighton,0.05,,Blocked,18,Right Foot,,Ansu Fati,Pass (Live),Joao Pedro,Pass (Live),7
83,Simon Adingra,Brighton,0.03,0.05,Saved,23,Left Foot,,Jack Hinshelwood,Pass (Live),Billy Gilmour,Pass (Live),7
85,Jacob Ramsey,Aston Villa,0.04,0.46,Goal,21,Right Foot,,Ollie Watkins,Pass (Live),Douglas Luiz,Pass (Live),7
87,Joao Pedro,Brighton,0.04,,Blocked,13,Left Foot,,Kaoru Mitoma,Pass (Live),Carlos Baleba,Pass (Live),7
87,Billy Gilmour,Brighton,0.03,,Off Target,29,Right Foot,,Kaoru Mitoma,Pass (Live),Joao Pedro,Shot,7
