ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
762,Daley Sinkgraven,nl NED,DF,Las Palmas,es La Liga,28-045,1995,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,51,56,91.1,708,119,35,36,97.2,13,15,86.7,2,3,66.7,0.0,0.0,0,5,1,0,46,10,2,0,0,0,8,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,2,0,64,2,13,46,5,0,64,0,0,,0,,37,159,51,0,0,1,1,41,63,70.0,63,0,0,,0,1.00,1,0,+1,+1.43,+4.76,0.8,1.2,-0.4,-0.54,+0.28,0,0,0,0,0,0,0,4,1,1,50.0,1
763,Ibrahima Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,25-295,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,2,100.0,39,21,0,0,,2,2,100.0,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,2,0,0,0,1,0,4,3,3,0,1,0,4,0,0,,0,,0,0,0,0,0,0,0,1,1,1.1,,0,1,1,0,3.00,0,0,0,0.00,-1.01,0.0,0.3,-0.3,-29.47,-29.35,0,1,0,0,0,0,0,0,1,0,100.0,1
764,Antonio Sivera,es ESP,GK,Alavés,es La Liga,27-007,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,17,30,56.7,535,453,1,1,100.0,6,6,100.0,9,22,40.9,0.0,0.0,0,3,0,0,18,12,5,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,24,32,0,0,0,32,0,0,,0,,16,160,98,0,0,0,0,11,90,100.0,90,1,0,,0,0.00,0,1,-1,-1.00,,0.3,0.7,-0.4,-0.41,,0,0,1,0,0,0,0,1,1,0,100.0,1
765,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,22-336,2000,1,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,37,39,94.9,426,87,26,26,100.0,9,10,90.0,0,0,,0.0,0.0,0,7,0,0,38,1,1,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,47,0,4,26,17,2,47,0,0,,0,,33,101,49,0,0,3,0,36,74,82.2,74,0,0,,0,1.00,2,2,0,0.00,0.00,1.1,1.8,-0.7,-0.90,+0.18,0,1,1,0,0,0,0,1,0,3,0.0,1
766,Milan Skriniar,sk SVK,DF,Paris S-G,fr Ligue 1,28-188,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,143,146,97.9,2582,865,45,46,97.8,93,93,100.0,5,6,83.3,0.1,0.0,0,18,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,150,1,13,136,1,1,150,0,0,,0,,139,466,174,0,0,0,0,133,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,1.2,0.1,+1.1,+1.11,,0,1,0,0,0,0,0,7,1,6,14.3,1
767,Ruben Sobrino,es ESP,MF,Cádiz,es La Liga,31-078,1992,1,0,26,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,5,40.0,27,6,1,1,100.0,1,2,50.0,0,1,0.0,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,11,0,5,2,4,0,11,0,0,,0,,6,45,18,1,0,2,1,5,26,28.9,,0,1,26,0,3.00,0,0,0,0.00,-1.41,0.0,0.1,-0.1,-0.51,-1.29,0,1,1,0,0,0,0,3,1,0,100.0,1
768,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,24-070,1999,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,9,100.0,127,41,5,5,100.0,4,4,100.0,0,0,,0.0,0.0,0,1,0,0,6,3,1,0,0,0,2,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,1,8,1,0,10,0,0,,0,,7,51,16,1,0,0,0,7,17,18.9,,0,1,17,0,1.00,0,0,0,0.00,0.00,0.5,0.1,+0.4,+2.27,+2.49,0,1,1,0,0,0,0,0,0,0,,1
769,Dominic Solanke,eng ENG,FW,Bournemouth,eng Premier League,25-338,1997,1,1,90,1.0,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,2,2,6,1.00,0.00,1.00,1.00,1.00,0.98,0.09,1.07,0.98,1.07,Matches,2023,3,2,66.7,3.00,2.00,0.33,0.50,9.1,0,0.33,0.0,0.0,12,16,75.0,154,39,10,11,90.9,1,2,50.0,1,1,100.0,0.1,-0.1,2,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,1,5,5.00,4,0,1,0,0,0,1,1.00,0,0,1,0,0,0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,29,0,2,8,20,10,29,3,1,33.3,2,66.7,24,117,52,0,0,4,4,24,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.3,1.1,+0.3,+0.26,,0,1,1,0,0,0,0,2,0,6,0.0,1
770,Carlos Soler,es ESP,FW,Paris S-G,fr Ligue 1,26-228,1997,1,0,22,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,4,0.00,0.00,0.00,0.00,0.00,0.87,0.32,1.19,0.87,1.19,Matches,2023,3,1,33.3,12.27,4.09,0.00,0.00,15.6,0,0.07,-0.2,-0.2,20,24,83.3,266,82,12,12,100.0,7,8,87.5,0,1,0.0,0.1,-0.1,1,1,1,1,23,1,0,0,0,2,0,1,1,0,0,0,1,3,11.74,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,1,1,2,25,5,28,0,0,,0,,24,75,31,1,0,0,0,24,22,24.4,,0,1,22,0,1.00,0,0,0,0.00,0.00,0.5,0.1,+0.5,+1.92,+1.09,0,0,0,0,0,0,0,1,1,0,100.0,1
771,David Soria,es ESP,GK,Getafe,es La Liga,30-136,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,38,52.6,947,874,2,2,100.0,4,4,100.0,14,32,43.8,0.0,0.0,0,1,0,0,15,23,10,0,1,0,0,0,0,0,0,0,0,1,1.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,40,30,40,0,0,0,40,0,0,,0,,13,122,90,0,0,0,0,5,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,0.6,1.4,-0.9,-0.86,,0,0,0,0,0,0,0,3,0,0,,1
772,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,19-242,2003,1,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,35,43,81.4,646,176,18,19,94.7,11,13,84.6,5,8,62.5,0.0,0.0,1,5,0,0,36,5,1,0,1,5,0,4,2,1,0,2,0,2,2.25,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,1,3,0,1,2,50.0,1,1,0,1,0,4,0,0,49,0,7,31,12,1,49,1,1,100.0,0,0.0,31,85,34,0,1,1,1,35,80,88.9,80,0,0,,0,0.00,0,2,-2,-2.25,-2.25,0.9,1.0,-0.1,-0.06,-0.97,0,1,1,0,0,0,0,8,0,2,0.0,1
773,Florian Sotoca,fr FRA,MF,Lens,fr Ligue 1,32-297,1990,1,1,90,1.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,2,4,9,1.00,0.00,1.00,1.00,1.00,0.16,0.00,0.16,0.16,0.16,Matches,2023,2,1,50.0,2.00,1.00,0.50,1.00,14.0,0,0.08,+0.8,+0.8,20,35,57.1,288,93,9,15,60.0,7,13,53.8,1,2,50.0,0.1,0.0,0,1,2,1,33,2,0,0,1,1,1,0,0,0,0,0,1,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,2,0,44,3,5,20,19,4,44,0,0,,0,,28,175,80,3,1,1,0,30,90,100.0,90,1,0,,0,0.00,2,3,-1,-1.00,,0.7,2.5,-1.8,-1.84,,0,2,1,0,0,0,0,2,6,2,75.0,1
774,Tomas Soucek,cz CZE,MF,West Ham,eng Premier League,28-172,1995,1,1,90,1.0,0,1,1,0,0,0,0,0,0.4,0.4,0.0,0.4,1,2,1,0.00,1.00,1.00,0.00,1.00,0.37,0.04,0.41,0.37,0.41,Matches,2023,2,0,0.0,2.00,0.00,0.00,,5.0,0,0.19,-0.4,-0.4,17,28,60.7,180,74,8,12,66.7,3,6,50.0,1,1,100.0,0.0,+1.0,1,2,0,0,26,1,0,0,0,0,1,0,0,0,0,1,1,2,2.00,2,0,0,0,0,0,1,1.00,1,0,0,0,0,0,5,5,0,5,0,1,2,50.0,1,0,0,0,0,5,7,0,44,8,17,20,7,3,44,0,0,,0,,12,51,31,0,0,0,0,14,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.1,1.3,-0.3,-0.26,,0,1,1,0,0,0,0,3,6,0,100.0,1
775,Issa Soumare,sn SEN,FW,Le Havre,fr Ligue 1,22-312,2000,1,1,60,0.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,5,0.00,0.00,0.00,0.00,0.00,0.26,0.02,0.28,0.26,0.28,Matches,2023,2,0,0.0,3.00,0.00,0.00,,34.1,0,0.09,-0.2,-0.2,6,14,42.9,96,16,3,6,50.0,3,6,50.0,0,1,0.0,0.0,0.0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,3,4.50,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,31,2,3,14,14,1,31,5,1,20.0,2,40.0,20,126,42,2,0,6,0,20,60,66.7,60,0,0,,0,1.00,1,2,-1,-1.50,-4.50,0.8,0.9,-0.2,-0.25,+1.06,0,0,3,0,0,0,0,4,5,5,50.0,1
776,Vinicius Souza,br BRA,MF,Sheffield Utd,eng Premier League,24-062,1999,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,5,60.0,49,23,1,2,50.0,2,3,66.7,0,0,,0.0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,0,1,1,0,0,,0,0,0,0,0,2,0,0,8,0,1,5,2,0,8,0,0,,0,,4,24,7,0,0,0,1,5,11,12.2,,0,1,11,0,0.00,0,0,0,0.00,+1.14,0.0,0.2,-0.2,-1.50,-0.14,0,0,0,0,0,0,0,1,1,0,100.0,1
777,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,26-193,1997,1,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,8,10,80.0,122,10,5,7,71.4,2,2,100.0,1,1,100.0,0.0,0.0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,0,3,6,3,0,12,0,0,,0,,7,22,12,0,0,0,0,10,22,24.4,,0,1,22,0,0.00,1,1,0,0.00,+1.32,0.5,0.3,+0.2,+0.75,+1.53,0,0,1,0,0,0,0,1,1,1,50.0,1
778,Caglar Soyuncu,tr TUR,DF,Atlético Madrid,es La Liga,27-087,1996,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,8,10,80.0,186,131,4,4,100.0,2,2,100.0,2,3,66.7,0.0,0.0,0,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,5.63,2,0,0,0,0,0,1,2.81,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,17,1,9,7,2,1,17,1,1,100.0,0,0.0,8,117,39,2,1,0,2,5,32,35.6,,0,1,32,0,3.00,2,1,+1,+2.81,+1.26,1.2,0.7,+0.5,+1.27,-0.31,0,0,0,0,0,0,0,6,0,0,,1
779,Stijn Spierings,nl NED,MF,Lens,fr Ligue 1,27-159,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,8,75.0,94,13,4,6,66.7,2,2,100.0,0,0,,0.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,6,2,0,8,0,0,,0,,6,46,27,0,0,0,0,6,7,7.8,,0,1,7,0,0.00,0,1,-1,-12.86,-12.86,0.0,0.8,-0.8,-10.28,-9.15,0,1,0,0,0,0,0,0,0,0,,1
780,Jason Steele,eng ENG,GK,Brighton,eng Premier League,33-000,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,39,39,100.0,748,538,17,17,100.0,17,17,100.0,5,5,100.0,0.0,0.0,0,0,0,0,30,9,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42,35,42,0,0,0,42,0,0,,0,,28,97,55,0,0,0,0,26,90,100.0,90,1,0,,0,3.00,4,1,+3,+3.00,,4.0,1.5,+2.5,+2.54,,0,0,0,0,0,0,0,2,0,0,,1
781,Raheem Sterling,eng ENG,MF,Chelsea,eng Premier League,28-253,1994,1,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,5,5,12,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,24,32,75.0,389,110,15,17,88.2,7,10,70.0,2,3,66.7,0.1,-0.1,1,0,4,2,32,0,0,0,0,5,0,0,0,0,0,0,1,5,5.63,5,0,0,0,0,0,1,1.13,1,0,0,0,0,0,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,0,0,39,0,1,9,29,4,39,3,0,0.0,2,66.7,31,236,141,4,2,1,4,29,80,88.9,80,0,0,,0,1.00,1,1,0,0.00,0.00,1.4,1.2,+0.1,+0.14,+0.47,0,0,1,0,0,0,0,3,0,0,,1
782,Jorgen Strand Larsen,no NOR,FW,Celta Vigo,es La Liga,23-193,2000,1,1,72,0.8,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,4,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42,0.42,0.42,Matches,2023,2,0,0.0,2.50,0.00,0.00,,10.1,0,0.17,-0.3,-0.3,11,19,57.9,91,16,8,10,80.0,0,3,0.0,0,0,,0.0,0.0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,1,1,2,2.50,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,30,0,0,16,14,6,30,1,1,100.0,0,0.0,22,94,59,1,1,5,2,25,72,80.0,72,0,0,,0,0.00,0,1,-1,-1.25,+3.75,0.9,0.7,+0.2,+0.25,+1.01,0,3,0,0,0,0,0,2,0,2,0.0,1
783,Cristhian Stuani,uy URU,FW,Girona,es La Liga,36-310,1986,1,1,63,0.7,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,0,1,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.49,0.49,0.49,Matches,2023,2,0,0.0,2.86,0.00,0.00,,7.2,0,0.17,-0.3,-0.3,6,7,85.7,96,15,3,3,100.0,3,4,75.0,0,0,,0.0,0.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,1,2,8,3,3,13,1,0,0.0,1,100.0,5,9,1,0,0,2,0,8,63,70.0,63,0,0,,0,1.00,0,1,-1,-1.43,-4.76,0.5,0.5,0.0,+0.03,+0.91,0,0,0,1,0,0,0,1,5,3,62.5,1
784,Alex Suarez,es ESP,DF,Las Palmas,es La Liga,30-153,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,75,82,91.5,1115,578,45,46,97.8,23,27,85.2,4,6,66.7,0.0,0.0,0,2,0,0,70,12,8,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,3,0,0,2,2,100.0,0,1,1,0,2,5,7,0,97,10,44,54,1,1,97,0,0,,0,,56,216,77,0,0,1,1,64,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,0.9,1.6,-0.6,-0.63,,0,3,1,0,0,0,0,5,1,4,20.0,1
785,Damian Suarez,uy URU,DF,Getafe,es La Liga,35-113,1988,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,26,40,65.0,438,215,15,18,83.3,9,13,69.2,2,8,25.0,0.0,-0.1,1,3,1,1,30,10,0,0,1,4,9,1,0,1,0,0,1,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,1,1,2,3,66.7,1,0,0,0,2,4,4,0,50,4,22,20,8,0,50,0,0,,0,,17,61,38,0,0,2,0,22,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,0.6,1.4,-0.9,-0.86,,0,5,1,0,0,0,0,3,1,1,50.0,1
786,Denis Suarez,es ESP,FW,Villarreal,es La Liga,29-224,1994,1,0,7,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,1.02,1.02,Matches,2023,1,0,0.0,12.86,0.00,0.00,,11.5,0,0.09,-0.1,-0.1,4,6,66.7,34,4,3,3,100.0,0,1,0.0,0,0,,0.0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,3,4,3,7,0,0,,0,,4,32,24,0,1,0,0,6,7,7.8,,0,1,7,0,0.00,0,1,-1,-12.86,-12.86,0.2,0.4,-0.2,-2.36,-2.45,0,0,0,0,0,0,0,0,0,0,,1
787,Gabriel Suazo,cl CHI,"FW,DF",Toulouse,fr Ligue 1,26-009,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,7,6,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,54,64,84.4,768,245,29,33,87.9,21,24,87.5,1,3,33.3,0.1,-0.1,1,7,1,0,57,6,1,1,0,3,5,0,0,0,0,1,0,3,3.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,72,1,6,47,20,2,72,3,2,66.7,1,33.3,60,249,114,2,1,3,2,56,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,1.1,1.1,+0.1,+0.05,,0,2,1,0,0,0,0,4,0,0,,1
788,Suso,es ESP,"MF,FW",Sevilla,es La Liga,29-272,1993,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,3,3,4,0.00,1.00,1.00,0.00,1.00,0.01,0.46,0.47,0.01,0.47,Matches,2023,1,1,100.0,1.00,1.00,0.00,0.00,30.3,0,0.01,0.0,0.0,23,39,59.0,560,215,7,12,58.3,8,12,66.7,6,10,60.0,0.3,+0.5,2,3,2,2,32,7,4,0,3,9,1,1,0,0,0,0,3,4,4.00,3,0,1,0,0,0,2,2.00,1,0,1,0,0,0,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,47,0,6,24,18,0,47,3,1,33.3,1,33.3,32,156,81,0,0,3,2,32,90,100.0,90,1,0,,0,0.00,1,2,-1,-1.00,,0.7,1.1,-0.4,-0.40,,0,0,3,0,0,0,0,5,2,1,66.7,1
789,Williot Swedberg,se SWE,FW,Celta Vigo,es La Liga,19-198,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,1.02,1.02,Matches,2023,1,0,0.0,10.00,0.00,0.00,,12.8,0,0.10,-0.1,-0.1,2,4,50.0,70,44,0,0,,1,3,33.3,1,1,100.0,0.0,0.0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,0,1,2,2,1,5,1,1,100.0,0,0.0,5,12,1,0,0,0,0,4,9,10.0,,0,1,9,0,0.00,0,0,0,0.00,+2.22,0.1,0.0,+0.1,+1.02,+1.07,0,0,1,1,0,0,0,2,0,0,,1
790,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,20-236,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2023,1,0,0.0,1.00,0.00,0.00,,32.4,0,0.02,0.0,0.0,41,54,75.9,693,419,22,24,91.7,15,18,83.3,3,10,30.0,0.0,0.0,0,1,0,0,47,7,2,0,1,0,0,0,0,0,0,0,0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6,4,3,3,0,5,5,100.0,0,0,0,0,2,8,2,0,64,13,39,23,2,0,64,2,2,100.0,0,0.0,42,215,88,0,0,0,0,37,90,100.0,90,1,0,,0,3.00,2,1,+1,+1.00,,1.3,1.7,-0.4,-0.45,,0,0,1,1,0,0,0,8,1,1,50.0,1
